web-scraper-order,web-scraper-start-url,price,bedrooms,bathrooms,area,address,zip-code,colony,city,state,country
1689264091-1618,https://propiedades.com/guadalajara/casas-venta?pagina=83,824000,2,1,90,null,44810,San Andrés,Guadalajara,Jalisco,México
1689264091-1619,https://propiedades.com/guadalajara/casas-venta?pagina=83,2259000,3,2,210,null,44220,Guadalupana Sur,Guadalajara,Jalisco,México
1689264091-1620,https://propiedades.com/guadalajara/casas-venta?pagina=83,1445132,3,2,95,null,44100,Guadalajara Centro,Guadalajara,Jalisco,México
1689264091-1621,https://propiedades.com/guadalajara/casas-venta?pagina=83,849375,2,1,85,null,44100,Guadalajara Centro,Guadalajara,Jalisco,México
1689264091-1622,https://propiedades.com/guadalajara/casas-venta?pagina=83,961200,4,3,280,null,44540,Bosques Del Valle,Guadalajara,Jalisco,México
1689264091-1623,https://propiedades.com/guadalajara/casas-venta?pagina=83,8013028,4,5,325,null,44550,Verde Valle Anexo,Guadalajara,Jalisco,México
1689264091-1624,https://propiedades.com/guadalajara/casas-venta?pagina=83,67000000,5,5,1010,null,44700,Guadalajara Oriente,Guadalajara,Jalisco,México
1689264091-1625,https://propiedades.com/guadalajara/casas-venta?pagina=83,7500000,3,4,179,null,44660,Colomos Providencia,Guadalajara,Jalisco,México
1689264091-1626,https://propiedades.com/guadalajara/casas-venta?pagina=83,1341600,3,1,null,null,44440,Ferrocarril,Guadalajara,Jalisco,México
1689264091-1627,https://propiedades.com/guadalajara/casas-venta?pagina=83,2294000,3,2,330,null,44220,Guadalupana Sur,Guadalajara,Jalisco,México
1689264091-1628,https://propiedades.com/guadalajara/casas-venta?pagina=83,1023000,3,2,94,null,44220,Guadalupana Sur,Guadalajara,Jalisco,México
1689264091-1629,https://propiedades.com/guadalajara/casas-venta?pagina=83,5962902,3,2,420,null,44660,Colomos Providencia,Guadalajara,Jalisco,México
1689264091-1630,https://propiedades.com/guadalajara/casas-venta?pagina=83,2920000,3,2,304,null,44350,Postes Cuates (Federalismo),Guadalajara,Jalisco,México
1689264091-1631,https://propiedades.com/guadalajara/casas-venta?pagina=83,1106072,3,2,110,null,44390,San Miguel de Huentitán El Alto 3a Secc,Guadalajara,Jalisco,México
1689264091-1632,https://propiedades.com/guadalajara/casas-venta?pagina=83,893100,3,1,90,null,44250,Huentitán El Bajo,Guadalajara,Jalisco,México
1689264098-1633,https://propiedades.com/guadalajara/casas-venta?pagina=82,634000,4,2,170,Rio Cuale #0,44870,Atlas 2a. Sección,Guadalajara,Jalisco,México
1689264098-1634,https://propiedades.com/guadalajara/casas-venta?pagina=82,2050000,3,3,140,MONTES HIMALAYA,44350,Postes Cuates (Federalismo),Guadalajara,Jalisco,México
1689264098-1635,https://propiedades.com/guadalajara/casas-venta?pagina=82,3400000,3,2,109,RIO ATENGUILLO 2534,44870,Atlas,Guadalajara,Jalisco,México
1689264098-1636,https://propiedades.com/guadalajara/casas-venta?pagina=82,8500000,7,3,772,Francisco Márquez,44800,San Antonio,Guadalajara,Jalisco,México
1689264098-1637,https://propiedades.com/guadalajara/casas-venta?pagina=82,1659163,2,2,100,Samuel Navarro #S-N,44960,López Portillo,Guadalajara,Jalisco,México
1689264098-1638,https://propiedades.com/guadalajara/casas-venta?pagina=82,538050,2,1,58,Hacienda de la Candelaria #00,44723,Plutarco Elias Calles 1,Guadalajara,Jalisco,México
1689264098-1639,https://propiedades.com/guadalajara/casas-venta?pagina=82,3800000,4,1,172,azucena 595,44215,Parían,Guadalajara,Jalisco,México
1689264098-1640,https://propiedades.com/guadalajara/casas-venta?pagina=82,995000,2,1,77,JUAN GARABITO #000,44220,Guadalupana Sur,Guadalajara,Jalisco,México
1689264098-1641,https://propiedades.com/guadalajara/casas-venta?pagina=82,1145000,3,2,150,MANUEL ALVAREZ #000,44300,San Miguel de Huentitán El Alto 1a Secc,Guadalajara,Jalisco,México
1689264098-1642,https://propiedades.com/guadalajara/casas-venta?pagina=82,7250000,4,3,350,.,44520,Jardines del Bosque Norte,Guadalajara,Jalisco,México
1689264098-1643,https://propiedades.com/guadalajara/casas-venta?pagina=82,1250000,3,1,57,Huertas,44810,San Andrés,Guadalajara,Jalisco,México
1689264098-1644,https://propiedades.com/guadalajara/casas-venta?pagina=82,8500000,7,4,772,Francisco Márquez,44800,San Antonio,Guadalajara,Jalisco,México
1689264098-1645,https://propiedades.com/guadalajara/casas-venta?pagina=82,29500000,10,null,420,Cordoba,44630,Providencia 2a Secc,Guadalajara,Jalisco,México
1689264098-1646,https://propiedades.com/guadalajara/casas-venta?pagina=82,2780000,6,3,143,AV. JUAN PABLO II,44320,Belisario Domínguez,Guadalajara,Jalisco,México
1689264098-1647,https://propiedades.com/guadalajara/casas-venta?pagina=82,2780000,6,3,143,AV. JUAN PABLO II,44320,Belisario Domínguez,Guadalajara,Jalisco,México
1689264098-1648,https://propiedades.com/guadalajara/casas-venta?pagina=82,1887000,1,null,192,SAN ANTONIO,44800,Magaña,Guadalajara,Jalisco,México
1689264098-1649,https://propiedades.com/guadalajara/casas-venta?pagina=82,8000000,13,12,475,12 de Octubre #567,44800,Magaña,Guadalajara,Jalisco,México
1689264098-1650,https://propiedades.com/guadalajara/casas-venta?pagina=82,17700000,4,3,null,Lerdo de Tejada,44150,Lafayette,Guadalajara,Jalisco,México
1689264098-1651,https://propiedades.com/guadalajara/casas-venta?pagina=82,5500000,3,3,173,Calle Mercaderes 1939 #1939,44210,Jardines del Country,Guadalajara,Jalisco,México
1689264098-1652,https://propiedades.com/guadalajara/casas-venta?pagina=82,1900000,4,1,200,Avenida Presa de Osorio 3271 #3271,44790,Ampliación Lagos de Oriente,Guadalajara,Jalisco,México
1689264098-1653,https://propiedades.com/guadalajara/casas-venta?pagina=82,7700000,4,2,234,Calle Cenit 1187 #1187,44520,Jardines del Bosque Norte,Guadalajara,Jalisco,México
1689264098-1654,https://propiedades.com/guadalajara/casas-venta?pagina=82,1000000,2,1,132,Nudo de Zempoaltépetl 393 #393,44320,Belisario Domínguez,Guadalajara,Jalisco,México
1689264098-1655,https://propiedades.com/guadalajara/casas-venta?pagina=82,4000000,8,5,250,Calle Andrés Terán #764,44600,Villaseñor,Guadalajara,Jalisco,México
1689264098-1656,https://propiedades.com/guadalajara/casas-venta?pagina=82,4500000,2,1,511,Miguel Sánchez #3839,44720,Bethel,Guadalajara,Jalisco,México
1689264105-1657,https://propiedades.com/guadalajara/casas-venta?pagina=81,735000,2,null,49,"Cruz del perdón 247 Jardines de la Cruz Oriente, Tonalá, Jalisco C.P. 44950",44950,Jardines de La Cruz 2a. Sección,Guadalajara,Jalisco,México
1689264105-1658,https://propiedades.com/guadalajara/casas-venta?pagina=81,6780000,5,3,307,RAYON,44190,Moderna,Guadalajara,Jalisco,México
1689264105-1659,https://propiedades.com/guadalajara/casas-venta?pagina=81,4500000,4,3,327,CALLE GALEANA,44100,Guadalajara Centro,Guadalajara,Jalisco,México
1689264105-1660,https://propiedades.com/guadalajara/casas-venta?pagina=81,4400000,4,2,205,Santo Tomás,44719,Ampliación Talpita,Guadalajara,Jalisco,México
1689264105-1661,https://propiedades.com/guadalajara/casas-venta?pagina=81,2000000,1,1,122,Rancho nuevo,44240,Rancho Nuevo 1ra. Sección,Guadalajara,Jalisco,México
1689264105-1662,https://propiedades.com/guadalajara/casas-venta?pagina=81,2150000,3,3,180,Felie Lopez,44969,Polanquito,Guadalajara,Jalisco,México
1689264105-1663,https://propiedades.com/guadalajara/casas-venta?pagina=81,3850000,4,2,215,Manuel Rivera Cambas 3160,44860,Jardines de La Paz Norte,Guadalajara,Jalisco,México
1689264105-1664,https://propiedades.com/guadalajara/casas-venta?pagina=81,2000000,2,1,131,RNCHO NUEVO,44240,Rancho Nuevo 1ra. Sección,Guadalajara,Jalisco,México
1689264105-1665,https://propiedades.com/guadalajara/casas-venta?pagina=81,2522000,3,2,122,San Ildefonso,44350,Postes Cuates (Federalismo),Guadalajara,Jalisco,México
1689264105-1666,https://propiedades.com/guadalajara/casas-venta?pagina=81,3500000,5,3,250,calle irene robledo garcia,44220,Santa Elena Alcalde Poniente,Guadalajara,Jalisco,México
1689264105-1667,https://propiedades.com/guadalajara/casas-venta?pagina=81,4550000,4,2,245,m,44340,Independencia Oriente,Guadalajara,Jalisco,México
1689264105-1668,https://propiedades.com/guadalajara/casas-venta?pagina=81,11850000,5,5,400,ottawa,44630,Providencia 2a Secc,Guadalajara,Jalisco,México
1689264105-1669,https://propiedades.com/guadalajara/casas-venta?pagina=81,1150000,2,1,50,Gigantes,44800,Magaña,Guadalajara,Jalisco,México
1689264105-1670,https://propiedades.com/guadalajara/casas-venta?pagina=81,1095000,3,2,140,ISLA ABACO,44950,Jardines de San José,Guadalajara,Jalisco,México
1689264105-1671,https://propiedades.com/guadalajara/casas-venta?pagina=81,596703,3,2,135,ENRIQUE GRANADOS,44810,San Andrés,Guadalajara,Jalisco,México
1689264105-1672,https://propiedades.com/guadalajara/casas-venta?pagina=81,680858,2,2,130,NICOLAS REGULES,44180,Mexicaltzingo,Guadalajara,Jalisco,México
1689264105-1673,https://propiedades.com/guadalajara/casas-venta?pagina=81,394206,2,1,68,RIO CAMACHO #000,44240,Paseos Independencia,Guadalajara,Jalisco,México
1689264105-1674,https://propiedades.com/guadalajara/casas-venta?pagina=81,640000,3,2,140,JOSE ROJO #000,44970,Echeverría 1a. Sección,Guadalajara,Jalisco,México
1689264105-1675,https://propiedades.com/guadalajara/casas-venta?pagina=81,850000,5,3,250,ANTONIO ENRIQUEZ #0,44750,Libertad,Guadalajara,Jalisco,México
1689264105-1676,https://propiedades.com/guadalajara/casas-venta?pagina=81,682800,2,1,70,VOLCAN MALINCHE #00,44250,Huentitán El Bajo,Guadalajara,Jalisco,México
1689264105-1677,https://propiedades.com/guadalajara/casas-venta?pagina=81,1477970,3,1,103,RIO MADEIRA #0,44430,Olímpica,Guadalajara,Jalisco,México
1689264105-1678,https://propiedades.com/guadalajara/casas-venta?pagina=81,1018249,3,2,200,IGUALDAD #0,44300,Esperanza,Guadalajara,Jalisco,México
1689264105-1679,https://propiedades.com/guadalajara/casas-venta?pagina=81,665771,3,2,120,JOSE MA VEREA,44800,San Antonio,Guadalajara,Jalisco,México
1689264105-1680,https://propiedades.com/guadalajara/casas-venta?pagina=81,3395000,4,3,320,PENINSULA #00,44540,Bosques de La Victoria,Guadalajara,Jalisco,México
1689264113-1681,https://propiedades.com/guadalajara/casas-venta?pagina=80,20500000,5,6,590,mar rojo,44610,Country Club,Guadalajara,Jalisco,México
1689264113-1682,https://propiedades.com/guadalajara/casas-venta?pagina=80,832300,3,3,260,AV FARO #0,44540,Bosques de La Victoria,Guadalajara,Jalisco,México
1689264113-1683,https://propiedades.com/guadalajara/casas-venta?pagina=80,4550000,4,2,323,Sierra Leona 1773,44240,Colomos Independencia,Guadalajara,Jalisco,México
1689264113-1684,https://propiedades.com/guadalajara/casas-venta?pagina=80,2650000,5,2,290,Paseo de las Fuentes 5283,44390,Huentitán El Alto,Guadalajara,Jalisco,México
1689264113-1685,https://propiedades.com/guadalajara/casas-venta?pagina=80,12800000,5,6,757,Bruselas,44190,Moderna,Guadalajara,Jalisco,México
1689264113-1686,https://propiedades.com/guadalajara/casas-venta?pagina=80,880000,3,1,90,EUTIMIO PINZON,44240,Colomos Independencia,Guadalajara,Jalisco,México
1689264113-1687,https://propiedades.com/guadalajara/casas-venta?pagina=80,1235000,4,3,350,Rcda. de Sta. Rita #0,44100,Guadalajara Centro,Guadalajara,Jalisco,México
1689264113-1688,https://propiedades.com/guadalajara/casas-venta?pagina=80,405000,3,2,100,Manuel Cuesta Gallardo #0,44730,San Juan Bosco,Guadalajara,Jalisco,México
1689264113-1689,https://propiedades.com/guadalajara/casas-venta?pagina=80,6300000,3,3,295,Av Hidalgo,44650,Rojas Ladrón de Guevara,Guadalajara,Jalisco,México
1689264113-1690,https://propiedades.com/guadalajara/casas-venta?pagina=80,2198000,4,2,214,Sucre,44770,Benito Juárez,Guadalajara,Jalisco,México
1689264113-1691,https://propiedades.com/guadalajara/casas-venta?pagina=80,640000,1,1,200,IGUALDAD,44300,Batallón de San Patricio,Guadalajara,Jalisco,México
1689264113-1692,https://propiedades.com/guadalajara/casas-venta?pagina=80,1300000,2,1,87,Hacienda La Rojeña 2817,44700,Oblatos,Guadalajara,Jalisco,México
1689264113-1693,https://propiedades.com/guadalajara/casas-venta?pagina=80,7670000,4,3,220,Arauca,44630,Providencia 2a Secc,Guadalajara,Jalisco,México
1689264113-1694,https://propiedades.com/guadalajara/casas-venta?pagina=80,5290000,5,2,312,Normalistas,44270,Colinas de La Normal,Guadalajara,Jalisco,México
1689264113-1695,https://propiedades.com/guadalajara/casas-venta?pagina=80,12850000,3,3,495,JUSTO SIERRA,44690,Vallarta Norte,Guadalajara,Jalisco,México
1689264113-1696,https://propiedades.com/guadalajara/casas-venta?pagina=80,550000,1,1,350,ANGOSTURA,44300,Batallón de San Patricio,Guadalajara,Jalisco,México
1689264113-1697,https://propiedades.com/guadalajara/casas-venta?pagina=80,2350000,2,1,145,carlos mendez,44769,La Campesina,Guadalajara,Jalisco,México
1689264113-1698,https://propiedades.com/guadalajara/casas-venta?pagina=80,7990000,3,1,723,Constitución,44450,Analco,Guadalajara,Jalisco,México
1689264113-1699,https://propiedades.com/guadalajara/casas-venta?pagina=80,7400000,4,3,344,Esmeralda 2339,44550,Verde Valle,Guadalajara,Jalisco,México
1689264113-1700,https://propiedades.com/guadalajara/casas-venta?pagina=80,24000000,12,4,1000,topacio,44540,Bosques de La Victoria,Guadalajara,Jalisco,México
1689264113-1701,https://propiedades.com/guadalajara/casas-venta?pagina=80,24000000,12,4,1000,topacio,44540,Bosques de La Victoria,Guadalajara,Jalisco,México
1689264113-1702,https://propiedades.com/guadalajara/casas-venta?pagina=80,2050000,3,2,120,MONTES HIMALAYA,44350,Postes Cuates (Federalismo),Guadalajara,Jalisco,México
1689264113-1703,https://propiedades.com/guadalajara/casas-venta?pagina=80,736550,4,3,200,JOAQUIN AMARO #0,44700,Oblatos,Guadalajara,Jalisco,México
1689264113-1704,https://propiedades.com/guadalajara/casas-venta?pagina=80,715000,2,1,70,RIO CUALE,44870,Atlas,Guadalajara,Jalisco,México
1689264120-1705,https://propiedades.com/guadalajara/casas-venta?pagina=79,1864000,3,2,120,null,44330,San Vicente,Guadalajara,Jalisco,México
1689264120-1706,https://propiedades.com/guadalajara/casas-venta?pagina=79,18000000,null,null,460,Herrera y Cairo,44680,Circunvalación Guevara,Guadalajara,Jalisco,México
1689264120-1707,https://propiedades.com/guadalajara/casas-venta?pagina=79,3649000,null,null,210,"Jalisco, GUADALAJARA, PEDRO ESPINOZA 1415 LA GUADA",44290,Independencia Poniente,Guadalajara,Jalisco,México
1689264120-1708,https://propiedades.com/guadalajara/casas-venta?pagina=79,750000,4,3,230,LA CONDESA #0,44210,Jardines del Country,Guadalajara,Jalisco,México
1689264120-1709,https://propiedades.com/guadalajara/casas-venta?pagina=79,18000000,3,2,470,Paseo del Manantial,44660,Colinas de San Javier,Guadalajara,Jalisco,México
1689264120-1710,https://propiedades.com/guadalajara/casas-venta?pagina=79,1590000,3,2,260,LICEO #000,44270,Alcalde Barranquitas,Guadalajara,Jalisco,México
1689264120-1711,https://propiedades.com/guadalajara/casas-venta?pagina=79,29000000,7,4,1,Emeterio Robles Gil,44160,Americana,Guadalajara,Jalisco,México
1689264120-1712,https://propiedades.com/guadalajara/casas-venta?pagina=79,3000000,6,4,240,José Santos Villa,44250,Lomas del Paraíso 2a. Sección,Guadalajara,Jalisco,México
1689264120-1713,https://propiedades.com/guadalajara/casas-venta?pagina=79,6500000,3,3,216,Pablo Neruda,44660,Colomos Providencia,Guadalajara,Jalisco,México
1689264120-1714,https://propiedades.com/guadalajara/casas-venta?pagina=79,3299000,3,2,100,MARIA URIBE,44820,Parques Del Nilo,Guadalajara,Jalisco,México
1689264120-1715,https://propiedades.com/guadalajara/casas-venta?pagina=79,1800000,5,2,221,Hacienda San Marcos,44700,Río Verde Oblatos,Guadalajara,Jalisco,México
1689264120-1716,https://propiedades.com/guadalajara/casas-venta?pagina=79,1145000,4,3,175,MANUEL ALVAREZ #000,44300,San Miguel de Huentitán El Alto 1a Secc,Guadalajara,Jalisco,México
1689264120-1717,https://propiedades.com/guadalajara/casas-venta?pagina=79,2365000,3,4,265,MONTE LAS ANIMAS #000,44280,El Retiro,Guadalajara,Jalisco,México
1689264120-1718,https://propiedades.com/guadalajara/casas-venta?pagina=79,6500000,5,3,223,Av. Alemania,44190,Moderna,Guadalajara,Jalisco,México
1689264120-1719,https://propiedades.com/guadalajara/casas-venta?pagina=79,995000,3,2,100,JUAN GARABITO #000,44220,Guadalupana Norte,Guadalajara,Jalisco,México
1689264120-1720,https://propiedades.com/guadalajara/casas-venta?pagina=79,2300000,6,3,250,Eustaquio Arias,44250,Lomas del Paraíso 2a. Sección,Guadalajara,Jalisco,México
1689264120-1721,https://propiedades.com/guadalajara/casas-venta?pagina=79,5650000,8,null,264,Avenida Fray Antonio Alcalde,44298,Jardines Alcalde,Guadalajara,Jalisco,México
1689264120-1722,https://propiedades.com/guadalajara/casas-venta?pagina=79,1190000,2,1,85,Tabachin 1332,44900,Del Fresno 1a. Sección,Guadalajara,Jalisco,México
1689264120-1723,https://propiedades.com/guadalajara/casas-venta?pagina=79,13990000,6,7,799,Río Balsas #.,44430,Quinta Velarde,Guadalajara,Jalisco,México
1689264120-1724,https://propiedades.com/guadalajara/casas-venta?pagina=79,1790000,3,2,125,belisario,44320,Belisario Domínguez,Guadalajara,Jalisco,México
1689264120-1725,https://propiedades.com/guadalajara/casas-venta?pagina=79,4990000,7,2,264,belisario,44320,Belisario Domínguez,Guadalajara,Jalisco,México
1689264120-1726,https://propiedades.com/guadalajara/casas-venta?pagina=79,1193000,4,2,120,Batallon De San Blas. #00,44300,Jardines de Santa Isabel,Guadalajara,Jalisco,México
1689264120-1727,https://propiedades.com/guadalajara/casas-venta?pagina=79,6300000,3,3,295,AV HIDALGO,44600,Ladrón de Guevara,Guadalajara,Jalisco,México
1689264120-1728,https://propiedades.com/guadalajara/casas-venta?pagina=79,5300000,4,2,230,.,44690,Vallarta San Jorge,Guadalajara,Jalisco,México
1689264128-1729,https://propiedades.com/guadalajara/casas-venta?pagina=78,4500000,1,1,450,Ocotlán #1752,44100,Guadalajara Centro,Guadalajara,Jalisco,México
1689264128-1730,https://propiedades.com/guadalajara/casas-venta?pagina=78,3500000,6,1,660,pablo valdez 1826 #1826,44730,San Juan Bosco,Guadalajara,Jalisco,México
